"","000001F_DK2_H2.32","000001F_DK2_H2.36","000001F_DK2_H2.44","000004F_DK2_H1.78","000004F_DK2_H2.61","000006F_DK2_H1.15","000006F_DK2_H1.41","000006F_DK2_H2.42","000011F_DK2_H1.64","000011F_DK2_H2.7","000012F_DK2_H2.39","000012F_DK2_H2.73","000013F_DK2_H1.16","000013F_DK2_H1.46","000015F_DK2_H1.33","000015F_DK2_H2.11","000018F_DK2_H1.57","000018F_DK2_H2.75","000020F_DK2_H1.17","000022F_DK2_H1.18","000024F_DK2_H1.74","000026F_DK2_H1.37","000026F_DK2_H1.70","000026F_DK2_H1.72","000027F_DK2_H1.70","000028F_DK2_H1.69","000028F_DK2_H2.52","000035F_DK2_H1.42","000036F_DK2_H1.14","000037F_DK2_H2.25","000041F_DK2_H1.7","000041F_DK2_H1.78","000044F_DK2_H1.82","000044F_DK2_H2.2","000046F_DK2_H1.40","000048F_DK2_H1.54","000049F_DK2_H2.58","000052F_DK2_H2.24","000052F_DK2_H2.65","000054F_DK2_H1.10","000056F_DK2_H2.58","000057F_DK2_H1.49","000057F_DK2_H2.18","000057F_DK2_H2.58","000057F_DK2_H2.70","000059F_DK2_H1.73","000061F_DK2_H2.45","000063F_DK2_H1.69","000063F_DK2_H2.9","000065F_DK2_H1.27","000068F_DK2_H1.80","000068F_DK2_H2.36","000074F_DK2_H1.2","000074F_DK2_H2.17","000074F_DK2_H2.66","000075F_DK2_H1.51","000076F_DK2_H1.44","000079F_DK2_H1.10","000079F_DK2_H2.8","000080F_DK2_H1.63","000080F_DK2_H2.58","000082F_DK2_H1.29","000083F_DK2_H2.33","000085F_DK2_H1.65","000089F_DK2_H2.22","000091F_DK2_H1.48","000091F_DK2_H1.51","000093F_DK2_H1.42","000096F_DK2_H2.26","000097F_DK2_H1.55","000099F_DK2_H2.1","000102F_DK2_H2.16","000106F_DK2_H2.19","000106F_DK2_H2.36","000107F_DK2_H1.75","000107F_DK2_H2.23","000108F_DK2_H1.23","000112F_DK2_H2.17","000113F_DK2_H2.28","000113F_DK2_H2.8","000116F_DK2_H1.22","000120F_DK2_H2.42","000123F_DK2_H1.33","000123F_DK2_H1.7","000126F_DK2_H1.63","000126F_DK2_H2.20","000126F_DK2_H2.21","000127F_DK2_H2.18","000130F_DK2_H1.39","000131F_DK2_H1.19","000134F_DK2_H1.39","000136F_DK2_H2.38","000139F_DK2_H1.43","000139F_DK2_H2.39","000141F_DK2_H1.23","000141F_DK2_H1.33","000149F_DK2_H2.22","000150F_DK2_H2.24","000151F_DK2_H1.4","000153F_DK2_H2.3","000154F_DK2_H1.15","000158F_DK2_H2.26","000160F_DK2_H1.22","000161F_DK2_H2.30","000166F_DK2_H1.20","000175F_DK2_H1.17","000175F_DK2_H2.12","000178F_DK2_H2.49","000179F_DK2_H1.1","000185F_DK2_H2.16","000191F_DK2_H2.52","000193F_DK2_H2.31","000196F_DK2_H2.24","000203F_DK2_H2.18","000204F_DK2_H2.10","000208F_DK2_H1.18","000211F_DK2_H1.16","000216F_DK2_H2.14","000226F_DK2_H1.20","000250F_DK2_H1.11","000254F_DK2_H1.6","000254F_DK2_H2.9","000257F_DK2_H1.14","000259F_DK2_H2.17","000261F_DK2_H2.6","000273F_DK2_H1.12","000279F_DK2_H1.3","000281F_DK2_H2.17","000282F_DK2_H1.6","000287F_DK2_H1.9","000289F_DK2_H2.27","000290F_DK2_H1.17","000301F_DK2_H1.15","000316F_DK2_H2.11","000331F_DK2_H1.14","000342F_DK2_H1.22","000356F_DK2_H2.7","000365F_DK2_H1.4","000366F_DK2_H1.6","000381F_DK2_H1.6","000390F_DK2_H1.8","000410F_DK2_H1.7","000423F_DK2_H1.5","000425F_DK2_H1.4","000487F_DK2_H1.6","000493F_DK2_H1.12","000500F_DK2_H2.2"
"g_AM11_3",9.61347426477883,7.87218422400434,9.24321613127534,7.08276594408786,9.7144113580159,9.01603947736136,9.20584151432159,6.84379555639523,6.54162179800653,7.43364810280186,7.08396613769221,11.4833207776419,4.98011124729486,6.60555421725379,7.32947991064719,5.62439914953899,9.14021694219693,8.98265122212843,7.73503915986434,10.1494589863051,5.77285546517116,5.64483941296578,8.42514832393109,7.8132180885049,10.604450806995,7.46936028132993,11.1184764635189,8.13408286359183,8.54947337311216,7.67908317052207,9.52924605774088,9.46259555671094,6.80966779290993,7.20045570338659,7.10767238417969,7.83835222984529,9.28257687044699,9.64026149902464,5.57682121667247,6.87974376692089,9.66861410541048,4.99958624768164,8.79617853474238,5.50964394126405,9.33621181220894,6.7206027190427,7.05475628568383,8.21158161866765,7.36903624431614,8.08769672093347,8.41695852538256,9.1351401636492,7.33695868479895,7.41141924698462,7.75485774354243,8.91713856775385,7.34622917781699,5.89029278975836,8.99319419002988,6.90444718023185,6.31574033487472,8.71340282362314,8.47471947496174,8.77584195961409,8.17196775717043,8.20339188093142,8.40390599926382,6.39285479823288,8.53299346929311,6.66564373804051,5.2077696941232,8.45573270157743,9.12941719967811,5.57682121667247,6.78571260114862,5.15964454792559,7.69091997062164,7.91645342116221,7.12278545374058,9.82877313650585,6.33113713705715,10.6131777910919,5.95910123312796,9.64508942161058,7.78802930071816,11.3967777557807,7.8634204013043,9.05739159529247,5.02810555983343,7.75301634735096,5.72733078514988,8.05280476410412,12.2948459896547,9.39010840455617,7.24329556211318,3.9877274724505,5.82488302641334,10.3832544480445,7.19724782725721,10.93163121193,10.0631729379819,6.80015446693419,8.158952560263,6.97375587162179,5.7132591929018,8.76874768572082,8.7738517767505,8.11158805958091,6.23498601278048,7.37801539139222,10.5088591758075,6.65464855504835,10.777266024402,7.89269556022205,6.01652661399632,6.15930232165953,5.60879001113118,10.3143017335366,8.0659200086341,3.93321659199029,6.57409883991988,5.53818485296503,6.33368037984196,7.89322969148679,5.96646235324713,9.5439055968561,6.98042969060409,7.57678287869618,8.65306766734059,7.37173846419297,11.3482676962612,7.87653750090172,12.9225947005409,10.5689445875686,6.84684109403548,8.08063796880929,6.76777340871794,4.77330130429685,6.91444442133808,8.73549572302063,7.55230455793961,5.80353285085308,9.08841227186473,9.05605708272108,7.46609150074182,6.15323616408216,10.0118818867811
"w_AM11_1",9.15800050315208,7.60046395664406,9.6767820891153,7.52832242499075,9.57265118918451,8.91952932658773,8.59773897548395,6.94979538053738,7.12312610047257,8.13611034499554,7.16088487969557,10.9627432727442,5.88659502064391,6.40837821956505,8.13894840975835,5.54447945887554,8.65008231457354,9.09229766556754,7.94112010634229,10.0874726811168,6.23725317783956,6.01499346238789,8.84916166364646,8.28380368041988,10.3887473109083,6.94435101527154,10.5214747122943,7.84131644780971,8.39213804537307,7.59884402213172,9.38170247290434,9.8630431582103,6.84781067689969,7.63857535766055,6.85465863413365,8.1590555289866,8.77371544101892,9.5769215216569,4.976694448587,6.34225994030988,9.48145005349385,4.14772212760616,8.6033952370989,6.01696687656952,8.80185767768325,6.54403399112556,6.89068388984587,8.18352095926577,7.35803962514772,7.49605780043287,9.02470333145815,7.39200587099369,6.50244727338522,7.55999995365938,6.82170489916366,8.49153615447313,7.3105181289072,6.23090632933859,8.87018306098133,5.78998944425407,6.78305660696034,8.63710759261019,8.15604189779624,8.56326713014013,8.00170686622049,6.55445393398293,8.13847595795987,5.92190037210099,8.38496195324743,7.28643688135641,4.99876599536118,8.27888789028943,9.24513095569981,5.46896847383642,7.02521909356022,4.69501276619617,8.39287115150371,7.68945496683291,7.5870203542135,9.16708010694031,6.30601022777331,10.1597998313691,6.50001783566027,9.61558088016518,7.57547019596485,10.5267153658327,8.48537535818717,8.39980898498624,4.85207878334704,8.09624745458891,6.21324188854571,8.01836390539143,11.3905208225268,9.73080595017528,7.13608606113941,3.90272804762146,6.30305267895222,9.54617655866388,7.15141951103058,10.346357887772,9.70573738925804,6.18863984334695,8.10605810063903,6.91426727709816,5.62349120770705,8.43783070394725,8.67870861333985,8.49137014454578,6.20183621239147,7.40684854566667,10.1202437939103,6.74189992676633,10.3329166973164,8.59923056999455,6.01301614614107,5.95809485167697,5.40197981562508,10.0784134344731,7.09669114578022,3.50730572441008,7.11723886745618,5.47576576109156,6.73711402030014,7.98614441566252,6.88490703866494,8.99575084596061,6.67578370481799,7.3954889187768,7.51958583085399,7.12638187092771,10.5430643035397,6.74666303738729,12.0910454093897,10.38602983231,6.78030364527589,7.30943601600496,6.72066844762602,4.76635128991432,6.47289706670223,8.29820632287809,7.32554602904871,6.46032202009484,6.27298590287422,8.96023776569034,7.0777618924102,6.30601022777331,9.68642680862845
"w_AM11_2",9.13008546505999,7.66720147607932,9.77014096551839,7.58902666142317,9.54088071899246,8.94160353074252,8.6427605487687,6.99044057651071,7.12551805488728,8.11605434923152,7.18129954426828,11.0519415659345,5.94303772546179,6.40222667985801,8.18809699618009,5.49659790575654,8.7034684720401,9.10682769973176,7.96087420650282,10.0038427733078,6.15756463293986,6.09035996405476,8.83855162455618,8.21922516407055,10.373658964599,6.87048451435925,10.5880642909104,7.89883342624616,8.37271165110931,7.57984852808029,9.36176007861737,9.88983005144699,6.8273994748725,7.66126952582642,6.91895745442807,8.15984802277222,8.65761988014423,9.56820411050289,4.99829988963006,6.35785027179491,9.49827345856405,4.34169408739767,8.62848514978659,5.96876366179496,8.83264191349108,6.53779391328519,6.83130531930526,8.18709275509305,7.28617181543567,7.52440005272132,9.06051320239416,7.36977069589139,6.46600646226306,7.54989927198973,6.93753207149049,8.50866266478944,7.26744593455257,6.1987606579519,8.90760465985553,5.90193018143899,6.65017350076253,8.61351117397863,8.20081344514804,8.51211683206861,8.03549704258149,6.51666006800265,8.09231262969483,5.7617142924609,8.32485059440011,7.27685270668057,5.09686889199314,8.29101777505463,9.26521618207225,5.40354635713605,6.98627601258363,4.504023303794,8.42553610181998,7.70938947748122,7.63282065110703,9.14484572636998,6.431722661197,10.1818944450578,6.48959875825935,9.68552338238703,7.48666174198718,10.5691741721031,8.46511367080121,8.44085422367702,4.64364500030613,8.12838328402433,6.22590635823804,8.02018058659946,11.4565086495185,9.77395066895041,7.1723315401974,4.25586514395621,6.10255256982588,9.56618213443332,7.18882553940862,10.3638508256387,9.7280008777342,6.20970752237838,8.22697881703682,6.88166710659377,5.70924058313132,8.47721415832982,8.6719523357095,8.48638062666974,6.16707750417808,7.36120219000984,10.1378481663206,6.73843903150618,10.3205380213649,8.601302032723,6.10053076449986,5.93828833690425,5.38715977591295,10.0973655224226,7.09902853760101,3.63800635611342,7.07716739774124,5.50764336313342,6.80963189224372,8.0088375458277,6.92873003170214,8.98720444699479,6.60354822079336,7.37033932758039,7.54656848541871,7.13491385132238,10.5901110436423,6.64078494645144,12.1981420110788,10.466349728696,6.69136418327926,7.26429057668746,6.46037349845909,4.90912996670527,6.50322094964862,8.36873974821755,7.3420889855762,6.39471471141454,6.34207975148624,8.9708201646098,7.13275341297965,6.29655139990684,9.64086774535706
"w_AM11_3",9.0375258236799,7.59204981118489,9.76638347046837,7.54208718158163,9.48497020897268,9.00267616317811,8.50392413521127,7.02756363873619,7.15315299406535,8.15059383337869,7.20986264319882,11.0241818797531,6.01901403125137,6.48371176632987,8.20624061512567,5.57164683756732,8.71287722192037,9.15853629694568,7.95513632685592,9.91341201501008,6.264503838149,6.06138641326299,8.87252422898089,8.20716543219558,10.3042943899218,6.93714158056541,10.5392695261415,7.89414331000208,8.35352160192071,7.66657969843278,9.44777505806686,9.90633865273819,6.63597732160224,7.6285673747113,6.87518808309497,8.17832864095299,8.65137401320553,9.52250736235496,5.06656476283055,6.40141964406189,9.42908819618009,3.99618557467377,8.60029271466817,5.93521653137669,8.73588517476791,6.51808028529784,6.89340699992868,8.23945431923873,7.32288832783084,7.56825646827137,9.07596291039905,7.32008670328264,6.49529968004759,7.59674129156731,6.93714158056541,8.31194387548786,7.32176861972738,6.26932948135821,8.84518524930073,5.81130172811904,6.68798323431257,8.63312691467934,8.26223948791862,8.5502397392386,8.00642694535085,6.57994217582883,8.07254993519164,5.8607947335318,8.30672757547627,7.31502391398712,4.99458328535055,8.2295603282078,9.34384067880531,5.29908827943667,6.95992197977,4.58099013054832,8.39726849685437,7.65017723116327,7.63800264542966,9.1468656465335,6.39152808689686,10.1543596599498,6.44811988232315,9.65363109141301,7.45871260634018,10.5193498488446,8.52432544260241,8.36503382273896,4.77742133513494,8.11499739470644,6.19955459811676,8.04003487195798,11.4204951001577,9.75617415616488,7.20042077225497,3.96452733857569,6.29154627032167,9.42403636329502,7.17544636820086,10.3161999037085,9.66062424821903,6.31020410840867,8.15010461811791,6.96393585713291,5.68721365440997,8.38978814095771,8.72767964143365,8.51179390782564,6.18743701437479,7.36721406440171,10.0987694227314,6.75731530163729,10.2607312973067,8.61868388133537,6.06729566473896,5.89403774030193,5.42241664677248,10.03267086305,7.07168260280237,3.50266025138678,7.11462638653118,5.48761462044383,6.78643848463714,8.02766759215208,6.96633647286247,8.9189514647464,6.60089315073652,7.44691990090188,7.57262485168653,7.15248972331602,10.5201963820447,6.66664180651493,12.119341784374,10.3361635394361,6.76320818641442,7.31220013817737,6.46277352566256,4.74110124507778,6.50422057329428,8.39478125701437,7.34775588408891,6.5080195851046,6.20812098836912,8.94149191364771,7.09794983712113,6.25478212429941,9.56292444164312
"g_PM2_1",9.33438586726567,8.15094846495981,9.70858384939427,6.97103240856159,9.75502432339978,9.14223466650527,8.99024872405333,7.44115000516677,6.95095028861828,7.91277663214058,6.42200528344413,10.7368533922403,5.70876630725868,6.53385235167179,7.96055667491625,6.05117288676459,9.42925206931995,9.06339286866025,7.56993756744139,9.93780959931555,6.0909024359569,6.30334920629143,8.71054972945695,7.7477253069437,10.4826686898135,7.55480405893255,11.0525254546567,8.45089340036357,8.82018334250884,7.75455999851944,9.77177544578903,8.98030128907405,6.67534720019431,7.63725615764624,7.35355643195025,7.91664556651193,7.86920010576019,9.0828293678351,5.78889162022576,6.56789784464173,9.80072467727666,4.4197388120872,8.96112413444649,5.17650685227537,8.60452843734534,6.6770159381224,7.55411070043807,8.22879289975369,7.93292356181169,8.28176709816958,8.58715267905297,7.24817288022259,6.37576754855525,7.8666662205628,6.9458661054489,8.14827186054439,7.81672749738627,6.3552776134026,8.77926972334273,5.22751772177232,6.66020190765551,9.07179081923551,8.54350577800555,8.80620193534322,8.21885230268764,6.64826157748277,8.65121655554296,6.49661179445325,8.75847961879636,7.09696196341368,5.52622994476148,8.23548246393321,9.18929074023898,5.70876630725868,6.67200134697278,5.3027640983523,8.23372638639042,8.02971104782169,7.19894727667045,10.0981379855859,6.46413847065446,10.7071928341366,6.44539789385043,9.85754171679536,7.89862491447825,11.1028241491232,8.13206001757774,9.10587098706157,4.33671104796153,8.18178080975735,6.07884521448419,8.34000903724371,12.3212600576179,9.70544204405869,7.67974249133769,4.5254890023263,6.41985129586725,9.92350961344299,7.57402544769215,10.7980518664722,9.66207438727913,5.60718215076034,8.45934473717232,6.19873015451881,6.20943244288063,8.17732770808307,9.12234064858803,8.5147287365352,5.33518071068315,7.40799139553356,10.4054339062171,6.81392728192311,10.5749337175472,8.26453260662109,6.12332922567264,6.24344439623421,5.71750932555923,10.4957861663453,7.76753067511819,3.40529695500081,6.86079385844835,5.81686486740098,7.20879224590848,8.09439086130764,6.95600875357016,9.30170032718598,7.31554728365261,7.75852543554982,7.42707358596253,7.40799139553356,11.4193913426457,6.90688775235655,12.7615690171032,10.4543809796001,7.21172693534361,6.94713957663014,6.19333574949199,4.55375727421695,7.21757060269911,8.72420328200118,7.74715363512193,6.1659184004107,5.76011329586321,9.16312936349145,7.75626139736721,6.97599055094588,9.56925319959245
"g_PM2_2",9.40240548305913,8.25375938307999,9.68036291714217,6.98044546848292,9.80914965677151,9.13331628628914,9.05285472187595,7.41204094391625,6.92538778930669,7.92210282353029,6.37775709523356,10.8002190266303,5.46888083464106,6.5787861438072,7.90684093044483,5.97680149313834,9.36066043159426,9.09526896013243,7.56199608935312,9.96958088278469,6.01620567000209,6.22470457253146,8.69220005859371,7.70347905321141,10.5201517062291,7.60522010790605,11.1314559229311,8.35999314281912,8.70038755979809,7.76766435774092,9.73807277752758,9.02082153161215,6.76951265857956,7.58567118635365,7.39714399451228,7.92053476504943,8.26679400593278,9.12456717967361,5.74788152829905,6.59072196786842,9.8976983976148,4.73036081604805,8.98664799392362,5.27519442346265,8.77943921615143,6.6483532891618,7.47849692140585,8.18148635539852,7.80651709276451,8.26605372970697,8.53630265515476,7.34365018429722,6.38263879303379,7.80651709276451,7.0300838164694,8.34162336956599,7.77857557815015,6.36048100481481,8.97322909782368,5.41268429075082,6.55447840960676,9.02793320389293,8.51198930788095,8.84794897284451,8.21827565100183,6.58675916811451,8.69026380633599,6.48880387969592,8.79809977377477,7.04148797518322,5.46279047199994,8.31023669527458,9.19893634000363,5.72933623596203,6.80843474382755,5.23765088233731,8.2275539688059,8.06946371474639,7.31243295342567,10.0785498485137,6.495351343157,10.7521125742249,6.37530728053656,9.87276437722418,7.96953179627462,11.1424260983488,8.05539300348063,9.161536012734,4.16463648026916,8.14454687056893,5.98044854543833,8.36402989026493,12.3668206205939,9.68655450159485,7.56573247177316,4.59445639564268,6.27204154950702,10.0372081210428,7.61307620062047,10.7346709192537,9.79399989878958,5.49878838177497,8.47000477022257,6.36048100481481,6.27475750816951,8.36671203059732,9.09559207786759,8.50121834297583,5.63107091059203,7.5089554531463,10.4707563814216,6.73073467230599,10.6401404157485,8.21321371797677,6.30678634997347,6.18396507080226,5.66157745812787,10.5430902592373,7.86127234946188,3.05225212039082,6.73416700692246,5.53353534318401,7.10730967274966,8.11441125234623,6.96288206191983,9.37040253684847,7.2479389107542,7.83141424539337,7.44287337202028,7.55598868675153,11.4997098204446,6.95604390796943,12.8374739401476,10.6144413004264,7.21565097515057,7.35292071740605,6.36544756108027,4.7046174944525,7.24485944063299,8.72969234029184,7.7953154290206,6.10037536676999,5.81020856171127,9.161536012734,7.72278847032292,7.01983643850403,9.7210203775156
"g_PM2_3",9.3656123063337,8.29589522397816,9.50156310423249,6.84978691420355,9.82326627072986,8.82200774142766,9.05597938354133,7.08475669043729,6.89056652056656,7.71417066362261,6.37028381011555,10.6989505687805,5.65413797229138,6.40038600521058,7.74915496290135,5.91665602156931,9.34272905081702,8.94953554365186,7.45819037300676,10.0796428580784,6.16523014136662,6.29191034027292,8.54049840749639,7.56486518891464,10.5151603916365,7.75427310001628,11.0582290555595,8.4676748128351,8.77383025472485,7.56115653645767,9.62563371968961,8.86662858384523,6.83197111520396,7.45130253519628,7.38634186304786,7.53289436204243,8.00333420854013,9.04016012336308,5.69898119471832,6.41802175878025,9.8624675390431,4.48951989197479,8.87548509016559,5.30902302689078,8.58995459653687,6.86605068679277,7.39149143170257,8.03313051801802,8.00571909886184,8.33720610160171,8.46115006122424,7.26826746724256,6.39642435005303,7.59285027120386,6.9401728270205,8.196025597864,7.75018068809586,6.30938413197582,8.89198482717564,5.72261921725235,6.54721226355261,8.97470719120836,8.3260290869682,8.92149196043114,8.18014615796216,6.52302478737478,8.74581638219869,6.51070806402949,8.80376533067827,6.99072607096932,5.22299613297653,8.26880014964472,8.6575617735821,5.95132261299986,6.80727337183089,5.27305658542056,8.17211086719939,8.05905806419194,7.0294056314748,10.1089983938145,6.67521491782841,10.6807615169167,6.42189893366533,9.75163457230324,7.93839340975501,11.0370191477804,8.03003554660903,9.18786285200887,4.29871823872919,7.94600817461792,5.90698913417314,8.20322024956645,12.2452474117253,9.54217927440416,7.78543390279709,4.67219734845413,6.45800118301569,9.89857641311984,7.50642993931659,10.7918969034414,9.6648488717213,5.72650512944744,8.44311251310968,5.94822029770612,6.36415308622699,8.22863711158351,9.0223643879622,8.30476619224783,5.52051136769306,7.52007235979907,10.496456588339,6.62753852661917,10.5970071868538,8.08762783012114,6.15517576747785,6.02590833729615,5.75706049754296,10.5339010423014,7.83089979228066,2.55742285297557,6.70772176154765,5.90049223315875,6.98081780747284,7.91301941648922,7.01667795765746,9.26469006893176,7.21805868844192,7.81421160169725,7.44157915706765,7.49127154501561,11.4931034886939,6.9332351010022,12.8410583928792,10.5515812536924,7.33411028160256,7.17799422633608,6.4334410712199,4.47606800935923,7.15687974311869,8.47763049270573,7.79675102674906,6.06812768032882,5.5984108988427,9.24958359566049,7.69485510208652,7.15129750325177,9.68533887855982
"w_PM2_1",8.86685443303815,7.50665655079719,9.58317384658268,7.14279786727144,9.35727825865124,8.82823571887847,8.50626673191521,7.2191575998984,6.91403749440911,7.93873108971574,7.03935452202477,10.6012561187446,6.39333955005516,6.2928883051479,8.13941204276194,5.72857971130421,8.88764633354391,9.02314428758035,7.67528909181551,9.72379122717668,6.16023271727618,5.74353157909952,8.81238372226968,8.08453456186805,10.1790340915077,6.99152156649186,10.0940144647737,7.81923559900613,8.02722625490682,7.71326439808441,9.63332228446967,9.18611056560253,6.30987877854978,6.90788029034548,6.82418278160575,7.87740563096144,8.37552589639585,9.3676896347211,5.09936388444104,6.52050704161111,9.13323930274552,4.08901743401094,8.07568874463641,6.05727799402377,8.63376354145924,6.389457533155,7.03664319846627,8.01224297066128,6.99223139293746,7.3374246549508,9.20235284714321,7.05280195484526,6.50791811217464,7.07851547935135,6.89701310827127,7.92793303016237,7.04070743204938,6.22799702604619,8.69325333596333,5.85792986162812,6.64743539733932,8.80754405257261,8.06360924646933,8.49717047794538,7.661213477408,6.10147078953621,8.10386432338005,5.60016247700003,7.68775455013857,6.88917788983428,4.61883415456843,8.16893828277141,9.16484387638105,5.60301314561685,6.81997683624888,4.53133460685321,8.37623734965007,7.59859451410125,7.56794733923848,9.06534966241505,5.76069748256126,10.0918103287095,6.56933537776971,9.65849555314294,7.46242256292779,9.76151393666819,8.43392610774489,8.00916785485208,4.8121451054727,7.91786102911228,6.07696384055675,7.46772926879951,11.1735929994159,9.74622476096576,7.24704104114467,3.84063783104866,6.12200907769934,9.59653921923417,7.00071024064147,10.2356366452376,9.39514870240699,6.092787090889,7.7364554632948,7.03460487059645,5.54137303793475,8.17830084148747,8.90456131638534,8.3620915635545,6.03719681954888,7.56555049725496,9.92164532634101,6.64943680873535,9.9796052550927,8.62742157503794,6.11520974317411,6.11861518929434,5.50436548432542,9.75508600171941,6.99930208237654,2.97199845433385,7.15372497968703,5.35193872537889,6.96416786140675,8.00324731943241,6.9405382343341,8.33670575906573,6.85720828831387,6.8828652114716,7.27416804061611,7.00281876704941,10.2868672146915,6.55405616056668,12.1091666903889,10.14076753975,6.57365832953473,7.16154318047328,6.3671701548659,5.07069426907269,6.80639768667427,8.28391499030349,7.19569839720811,6.32520378533044,5.46593556484912,8.87455362280536,6.40489599125441,6.66333564028071,9.39322133713508
"w_PM2_2",8.83081068598112,7.45973404166798,9.75224281570307,7.14285970327676,9.33972850881492,9.07252686664298,8.51677541133771,7.43065640005655,6.94838234431765,8.01708591841403,7.01442427858182,10.7462966781395,6.27793436244212,6.35084817749902,8.1854912315853,5.7811151922749,8.91397273222685,8.99222166093444,7.653494014613,9.75975054207719,6.21361984081807,5.76142301322183,8.80341897925546,8.01786721610848,10.1060610511882,6.87195312013654,10.1579488963064,7.8112645789112,8.02331927451699,7.86059924419747,9.67795903256365,9.20053142958083,6.36454203597629,6.88658436598133,6.88739096999383,7.83779580941203,8.26583422239568,9.41794199684337,5.10312505558695,6.64084885312048,9.12481589708729,4.37213447302678,8.05792598570531,5.99137178613705,8.58667134860467,6.43414531376857,7.18325030142234,8.10554512635236,6.85460829028804,7.27104779754945,9.41020913547486,7.04174138177456,6.48966265128887,7.16142153987946,7.05954683008833,7.85754791774901,6.97974538162714,6.12434358734716,8.65544539790518,5.93864965702646,6.60300002245111,8.85002386776313,8.3322468274759,8.46536784813636,7.73237523118337,6.14488290735048,8.07773711772189,5.73624961915142,7.653494014613,6.94229527668493,4.46720364439374,8.15668022863079,9.60508486605208,5.52719681987596,6.79097281572766,4.63388683338786,8.33660969893771,7.59761928082671,7.56662796429057,9.00442912299684,5.89175931969626,10.0358122541498,6.47393840611536,9.7104386431653,7.35074113841303,9.7202602816491,8.44757099325584,8.00212408963577,4.91913672108266,7.90557720432005,6.13808323357179,7.53927742763193,11.2711798185012,9.78336772608528,7.23411568460097,3.94277787875985,6.08375687950825,9.57936329144055,7.10141992795585,10.2526706875581,9.32130386746031,6.13637606617856,7.64597027696392,7.15032583356986,5.51136196770768,8.16210364498811,8.8988773234808,8.39094320943813,6.06374769129742,7.5346453835997,9.91965549652628,6.51689081493015,9.9563267270597,8.64909552671763,6.10513793913096,6.13637606617856,5.47561669688592,9.75476693779561,6.90892692505542,3.20683426251187,7.14722171745869,5.29082126494026,6.87522305838174,8.1688418126935,6.94534344204318,8.38681154059844,6.9167869584116,6.92225245219995,7.26221901311293,6.92380855089315,10.382272313305,6.55358099626014,12.1986700020127,10.2344532329092,6.52038827673323,6.93770553631529,6.28237377770642,4.98610144694698,6.8077020070999,8.37904102445088,7.18684254794816,6.39270287185742,5.32984820465381,8.86095137983417,6.4379439128928,6.66026166570448,9.33485766866355
"w_PM2_3",8.84005134812788,7.4307998755387,9.67247503504687,7.24097258810132,9.35466226371301,8.96720783715023,8.51204976030675,7.32190875939964,7.09354403546908,7.98129304628353,7.0513657819428,10.6256927356196,6.30814359307622,6.37550395294165,8.2228954628493,5.76671223439155,8.89659365140512,9.05036943947394,7.69394278406694,9.72155765911939,6.13139681646492,5.66269646326528,8.85667136431206,8.06467346339546,10.1155024471107,6.95945033255657,10.166960049618,7.77669516798977,8.06557529989142,7.77909897141135,9.60995096822872,9.22149797524683,6.33732793053911,6.91677404645916,6.83586572304164,7.92860594155829,8.19080752982875,9.41941267083905,5.18142646478259,6.4627805338774,9.14169204905027,4.19020157107883,8.14607911965381,6.01466447340726,8.57969525711134,6.44318818578254,7.04304658182459,8.05409149987364,6.96759115453925,7.3700351388649,9.24532966374037,7.03465759161213,6.4627805338774,7.12404981111764,6.89860121556219,7.80438631156854,7.09274946745823,6.25446782169568,8.65262110586305,5.82486044672704,6.6876998275881,8.80595895689157,8.13240148097532,8.43597346620002,7.71975016210718,6.13139681646492,8.08727298903288,5.71448033158895,7.74780254445344,7.00559684938754,4.60026381063324,8.12563335261374,9.30667087326444,5.62547286358912,6.86921745515856,4.81560042633087,8.42638415715727,7.51240918633965,7.66610854555836,9.06430105127165,5.85545700790171,10.1000647751536,6.52357672077624,9.73290810082439,7.33696507509598,9.7885559838376,8.49224346286926,8.03506695155522,4.79207833734732,8.00615271780792,6.24151776128465,7.48486573710033,11.285339014514,9.83616770070925,7.185306605813,3.80655157741104,6.10186164412578,9.54647244968768,7.13706140458417,10.3656208427593,9.42875813944321,6.07583237887716,7.78786380862237,7.18964486445521,5.48900440769132,8.09547204707102,8.91398077783774,8.39489249845648,5.96190020661068,7.50926954120873,9.91653282044262,6.67208474948522,9.95477991274611,8.62312267006588,6.08458429721322,6.10826445832565,5.53533658951061,9.75334212655327,7.00819527577948,3.00212504013557,7.13782154552384,5.34926947973417,7.0210870851715,8.03537668855144,6.91582577063268,8.35722737370544,6.86323565527666,6.88205655981107,7.32758147645684,6.89860121556219,10.3884925651171,6.62372095835476,12.2361697655024,10.1999572248806,6.54991060555676,6.91772142391044,6.21318969313199,4.89023654791356,6.86323565527666,8.40350202379362,7.21035182091729,6.38037768783509,5.49687705158356,8.88288766782077,6.46128698328725,6.61478714927277,9.32372254570767
