intron_id,avg_PSI_g_AM2,avg_PSI_w_AM2,avg_PSI_g_AM5,avg_PSI_w_AM5,avg_PSI_g_AM8,avg_PSI_w_AM8,avg_PSI_g_AM11,avg_PSI_w_AM11,avg_PSI_g_PM2,avg_PSI_w_PM2,avg_PSI_g_PM5,avg_PSI_w_PM5,avg_PSI_g_PM8,avg_PSI_w_PM8,avg_PSI_g_PM11,avg_PSI_w_PM11,cluster
000059F_DK2_H1_69508_69529,-0.689774057856908,0.255909689830191,-1.52810992067142,1.45207183555333,-0.863575395269672,0.470605459575371,0.184344433248465,-0.715333078064668,-1.10383018522261,-0.950476063976054,1.56453152446747,0.731307465694517,0.184344433248465,0.128114588791394,-0.77667472656329,1.65654399721541,2
000060F_DK2_H1_4908_4930,-1.15947173951605,0.0690046047825984,-0.327528898756839,0.519964275474508,0.636591776515519,-0.413055732853581,1.19640378151237,0.138981105407205,2.75921229546192,-0.949542237642232,-0.801814069656951,-0.591884567783131,-0.786263736184816,-0.070948396466615,-0.848465070073355,0.628816609779451,2
000061F_DK2_H1_55901_55928,-0.541618286110417,0.403674043448534,0.673146517485701,0.407951384306267,-1.37356108293945,0.921232287234204,-1.13402999490641,-0.648551807553737,-0.543756956539283,0.998224422673394,-1.09125658632908,1.95634877480554,-1.12333664276208,0.887013560372341,-0.637858455409405,0.846378822223879,2
000061F_DK2_H1_58530_58550,-0.645360095489172,0.860653471421902,0.95217915780876194,0.852332954477642,0.819050886700601,-0.42070613799415,-1.42748868824962,0.294858319212217,0.502871242818718,-0.653680612433432,-2.31778400128545,0.361422454766297,0.211653149769615,0.594396929205578,-1.14459111214478,1.16019208141526,2
000061F_DK2_H1_63158_63180,-1.20014216358638,0.843013767004828,-0.0895470311903306,0.817580290690414,-0.742339589926942,2.53010102919425,-1.31035389428217,-0.0641135548759171,-0.199758761886122,-0.538871779411634,0.0206646995054604,1.07191505383455,-0.309970492581914,0.453033796850488,-1.31035389428217,0.029142524943599,2
000061F_DK2_H1_143856_143880,-0.336676604631638,0.497412532004162,-1.09256988470783,0.375774532911442,-2.43058787472776,1.27937109760022,-0.484379889244228,0.167252248752491,0.0803679636862618,1.05347195642803,0.506100960510784,1.14035624149426,-1.36191116841314,-0.102089034952818,-0.241103891058785,0.949210814348554,2
000061F_DK2_H1_144307_144334,-1.27007609272383,0.828154283940148,0.856897165812257,1.76708842509572,-1.76828604517372,1.88205995258416,-0.235332345327895,-0.656894612785498,-0.54192308529706,0.167068000881635,-0.292818109072113,0.224553764625854,-0.695218455281643,-0.522761164048987,-0.340722912192295,0.598211228963275,2
000061F_DK2_H2_65022_65053,-0.820926888058379,0.811196919207372,-0.291114390622881,0.457151601015878,-1.53906136325531,-0.147989687524193,-0.28609247121591,1.14264360006749,-0.788284411913064,0.421998165167077,-1.02431462404073,1.88839863200277,-0.43423909372157,-0.195697921890422,-0.943963913529182,1.75029584831105,2
000061F_DK2_H2_138529_138556,-0.0989438284191391,-2.47672436908461,-0.774734087345115,0.920998877182104,-1.83222069622002,0.689478140327837,0.126319591222854,-0.242862124301522,0.307781790378902,0.132576908435132,0.689478140327837,1.61556108774491,0.101290322373742,0.39538423135079,0.357840328077125,0.0887756879491881,2
000062F_DK2_H1_33251_33275,-1.4705736254628201,1.14430999643698,-1.09178950981331,0.0429713072375501,0.00954917938612223,1.32415287487561,-0.736878342629098,1.34802582334092,-1.17773212428841,0.0732103752936039,-1.03608596339426,0.97242476748678,-1.21274578203752,0.873749913830184,0.208490416597002,0.728920693140663,2
